avg_temp,max_temp,min_temp,shock_count,max_accel,weight_loss,trip_duration,quality_score,risk_level
7.421174226074261,9.105396372823897,5.590662408587942,7,3.414435712877487,19.06211767133817,267,0.0,CRITICAL
-0.1868589528244986,0.23247208469716463,-2.079382018588391,9,4.981673186397632,3.483614421753285,150,68.87259308528502,WARNING
-1.1860157077619808,0.8254429487885329,-2.6722959508083237,30,2.9308662294303653,17.620210366458224,109,38.8541378389958,CRITICAL
1.929531384960784,3.776488027114253,0.05142525353347338,8,0.6472232908477111,11.115898762033062,257,49.44695859779083,CRITICAL
-0.5833241706140257,2.3594589843581755,-1.3179940876083867,28,4.900291382534211,10.760215236369538,233,2.7588144086158684,CRITICAL
3.8092412556183204,6.281814501413034,3.625894407983279,6,3.387670102549479,17.91437878558635,40,2.50578510662873,CRITICAL
0.0010549385950957557,2.3619892385240435,-0.40935621169065706,26,3.94320819149863,6.214721110399754,140,25.13052981121059,CRITICAL
-0.6020079257238113,1.7639233371090168,-1.7939711960726514,8,4.362827568710793,4.34063940961524,96,75.40215456863152,WARNING
7.332239442534005,7.727649131219698,6.61575488410094,25,1.5706922274070836,9.713143858860674,119,0.0,CRITICAL
-1.2394487377233183,-0.8985008173636785,-1.3665648140175908,14,4.001076676913913,15.397138728275749,85,34.520054199087525,CRITICAL
-0.67070146149029,1.5110275300009157,-2.4882048373033703,21,2.846530466208878,13.74127566293046,45,30.60825407494506,CRITICAL
0.8738914659901797,2.9321839541768777,-0.1066462422982708,29,2.496030482133539,26.978002953706042,194,1.0829742363343993,CRITICAL
-1.6059066000793165,0.2933235728237298,-2.702619468176038,10,2.2140697946833434,17.9217556559794,180,54.537154175754715,WARNING
6.508897092730331,9.067275304617056,5.207063762967721,24,2.9810085277540948,25.964769471069364,250,0.0,CRITICAL
-0.6290385538124936,0.7314581549098484,-1.4610178543354841,3,1.9064675749870985,9.375707134256034,160,78.74301023435537,WARNING
-1.0841664513876574,-0.8827665269777142,-2.7477102283373664,2,2.443444333482831,22.33766907575637,220,43.11769285277393,CRITICAL
1.3382244136921004,3.022983655668318,0.6789324508596903,3,2.3486388481497116,26.208221167029556,246,33.68092148869065,CRITICAL
2.3263640724768964,4.127594346150928,1.6230717010905984,18,2.783356461356018,4.641905275747843,276,22.242448691075655,CRITICAL
-1.3506897084364002,-0.24800655659034976,-2.8759009723100997,18,1.5177159244753133,12.873372326453437,43,51.089949155530654,WARNING
1.94698736799333,2.033846911177135,1.4004465905678805,24,1.8904310997345957,10.194739703317751,33,36.81405558212569,CRITICAL
-1.1404910579478253,-0.931734794202816,-2.6224291761846654,0,0.9129095737450039,15.914480659767884,222,54.19832493764503,WARNING
0.045375890615996894,2.2101637938440164,-1.508295349317485,18,3.183006974922915,26.5002655355503,109,13.574098971071532,CRITICAL
1.7070290915561834,2.5233376221948403,0.38315170593966097,15,3.231842033484569,12.42551213648174,140,24.549431436683705,CRITICAL
-1.3170949513387895,-0.4673555410974415,-2.674067460859056,15,2.871203482166652,9.252581755537694,142,53.95263396087629,WARNING
4.507096810092184,5.140798747753121,4.23262719957753,8,1.8025120904784693,3.5995303111664736,284,42.47014123429768,CRITICAL
-0.9458311887449462,1.1651826014030446,-1.9463558818573725,26,3.506216772853589,10.625015140788738,233,25.617643620225884,CRITICAL
7.605812172512062,10.19214221334826,6.4542938510384,18,2.3199029802735547,19.204250071427367,178,0.0,CRITICAL
-1.8748606458515071,0.5291058170798493,-3.111111172459988,26,3.6032451848608544,10.855580737023773,253,25.444843598146967,CRITICAL
-0.540101151063598,1.0317864779382968,-1.331634544782264,9,3.856121719090713,6.647161766827541,116,67.76379377473022,WARNING
1.7993480018091188,2.38105912060982,0.24689154316044815,11,3.7732059755325693,24.568458045745558,105,29.362688489467242,CRITICAL
6.011994926365829,8.292640813006505,4.700976905328351,5,4.780814632608118,18.838463163551022,267,0.0,CRITICAL
2.559262897646491,5.3317256728034685,1.4302793308408923,20,4.939393764811367,9.696247249300821,191,6.509574013930769,CRITICAL
-1.5902824490254635,-0.6818211436084247,-2.1396297839977816,1,2.0837400017903445,2.2257196851986305,266,79.51913863700682,WARNING
-1.6586596949962857,-1.4284666914759208,-3.387159762846764,27,0.9063342680598626,17.822394558877008,226,14.627116589272724,CRITICAL
1.3258982280298235,4.013528524700231,0.426430820728011,25,3.0724550890421014,5.647183952076752,273,0.0,CRITICAL
3.74633415319951,6.179234587167372,2.0715797967044014,22,0.8794810941105372,19.383812734311576,50,0.0,CRITICAL
0.6265496458553979,2.1947937516520346,0.3090572298923151,11,4.630715551026323,11.622496785693478,203,36.78897720559581,CRITICAL
-1.6858068947839624,-0.6818588530041496,-2.34518840501942,17,3.5527070517803647,8.524409216343411,106,55.333620360605565,WARNING
4.749103937679221,7.652193460757455,3.3521440120554593,12,1.0802824622220208,21.265020431131617,73,0.0,CRITICAL
0.2600758363378013,2.699630187782204,-1.0801569636516437,26,4.761988809887216,29.914923388976106,299,0.0,CRITICAL
2.0227362404796345,2.077427853854233,1.4050041003518727,30,1.4638669754400515,28.430048026030406,278,0.0,CRITICAL
4.478960508273109,6.84332102928731,3.4635810828238163,17,4.258039219855502,26.510464964776848,49,0.0,CRITICAL
3.258356635256451,5.050095958471337,2.949851112614208,5,4.241052755101064,23.132934411929654,114,17.21182997805427,CRITICAL
-1.737845432272914,0.42091158909903603,-3.677022639090164,19,1.782175696535112,22.45609554286309,259,12.340029443354243,CRITICAL
-0.5649890165268832,1.7881217022527314,-2.3729376928017993,6,2.1552843120126477,28.41390510732369,255,29.616799784409892,CRITICAL
-0.30936960377734746,1.2730097616071006,-2.2419059101892422,26,1.3986397915010638,18.139903427302507,158,20.521798032610047,CRITICAL
0.8835439327709498,3.686424594763449,-0.5392580214670517,16,4.330247216381505,8.551890421779852,112,37.72791299591356,CRITICAL
5.187362800974904,8.026602590010187,4.743286787160943,14,4.480833981731033,27.914157813788247,242,0.0,CRITICAL
7.972626756191456,9.09736477644476,7.916251665135156,29,0.9458740597687161,21.441128175696882,201,0.0,CRITICAL
-1.17440247364477,1.3148822758136978,-2.5665464507967375,4,3.9147851964452323,14.073303814664811,32,71.0585748910327,WARNING
3.747598094821134,6.568275942845087,2.529837896589027,13,1.000340871459073,8.643047341176915,184,1.2184834515861755,CRITICAL
-0.5693629792410639,1.2990687257818434,-0.6949772812631916,26,4.573160985478993,17.90217128456841,38,21.319549420131423,CRITICAL
1.4502847451838017,2.324100708509575,1.4471560733170037,11,1.5825390746294459,12.497027856256194,73,55.234845576782114,WARNING
0.16362254624125283,1.7958684260253532,-1.4092021254493823,16,2.9936837858818794,11.713611976801923,270,40.435344251667765,CRITICAL
0.3212879291641455,2.5632377038520815,-0.3928998238653203,2,2.051611219235261,21.98823064351925,83,52.71501374109859,WARNING
2.4111219088738673,2.544128973759492,1.3190944184584843,26,3.392580272912242,24.91150970290808,267,0.0,CRITICAL
3.6742629059814114,5.822398078769995,1.7870526045571529,1,1.8204915702876407,1.3141882697736929,132,63.85790385618105,WARNING
-0.10642507970164816,1.088247087356403,-1.7372372410136128,15,1.6399119434117782,22.598727564565948,127,22.861108955515487,CRITICAL
6.2786568377883984,7.098306656130019,4.679972014751919,13,4.5026893265552665,22.299231165588637,227,0.0,CRITICAL
-0.8790966944603675,0.22294408641867847,-2.473678455213699,8,4.105166393307982,21.81243973027907,70,34.30607152003447,CRITICAL
4.468832095012495,4.776625818358838,3.812992284329375,9,1.8792313524083861,18.078648831917995,248,11.666447720659136,CRITICAL
0.6634502866065639,2.8438934737398722,-1.1597641750859973,19,4.9916776899787205,8.236660802245728,59,35.75041164988159,CRITICAL
1.8250752272997897,4.228363153986299,0.4662540116704099,30,0.6401327859052088,25.46007929911604,254,0.0,CRITICAL
-1.5965998216273471,-0.4976144023059015,-2.3623086250049026,18,0.6457339579085014,4.603144901781243,260,59.48823529265557,WARNING
0.23208027082410254,1.9538456058257896,-0.8268394922484767,12,1.914734485916967,8.36069298899434,88,75.25913340864143,WARNING
-0.8837117031644006,1.8569158142751594,-1.119233694145751,24,1.671303970129565,13.388193372168486,176,26.93980641040794,CRITICAL
3.6786420886526363,3.9007982061822672,3.333329360684554,22,2.5030003673410475,2.633722233141932,193,41.67839790488968,CRITICAL
2.2572429209175287,3.1283297692509695,1.6573295644440522,5,3.7031409680324567,27.819733701695334,119,44.936963838450026,CRITICAL
4.004901855888429,4.421532472003526,2.4241557342729303,0,2.12403435999972,17.16832221349578,269,28.036617262885862,CRITICAL
1.3098816035585648,1.568528048514363,0.6913001685016404,22,3.7349134695082378,15.770869644909004,239,10.233393995083906,CRITICAL
-1.5574957225325659,0.36952004562657814,-2.457444713858558,21,2.8281200531893704,3.8500383223504153,123,52.67781637357657,WARNING
-1.2258022532186683,1.3788326290394977,-2.888583866153751,16,1.1885696006459028,4.939712396703724,195,69.34737836639077,WARNING
-0.6471782917071998,0.9095150885054182,-1.215274912236102,2,1.627723890418996,19.05171274163238,170,61.251702951269024,WARNING
-0.18305236334674357,1.3246670708770445,-0.5203241668421572,30,3.1129092551311417,5.136018691673769,202,25.425300041133887,CRITICAL
1.3817082065877746,1.4668286702844076,1.2907846000050907,20,3.969600659575094,7.939677234991635,137,49.66959000916311,CRITICAL
0.4995207019794772,1.9936348823878254,-0.7548073186166915,9,3.3885828018555473,9.062823388638678,155,65.04688154215734,WARNING
2.10994504717406,2.3288641236900975,1.990118981304722,14,2.370297857963518,13.933264733260051,204,21.06660262820636,CRITICAL
-0.12450500451840174,2.0780942598952388,-1.8460597360270523,12,1.0884476819857392,11.116205941508738,84,68.19115886403158,WARNING
0.7988354022438187,1.5425920498204555,0.6052120971226758,9,4.754232017164485,25.924915510872925,244,12.482702803811865,CRITICAL
4.637179104005975,6.3702402176867645,4.011749262281429,24,1.2170408535167194,29.879082332862506,269,0.0,CRITICAL
7.726164020346186,9.242497409417501,5.792790759241235,6,3.1250485039355445,1.4597439878896779,174,21.94894203525176,CRITICAL
3.294036858209207,4.705797418313795,2.220655359631353,27,0.9837368796704333,4.01804831976944,165,22.27508063359392,CRITICAL
2.5831405849719378,3.7848854480162073,1.4425772972098792,6,2.1313569917492803,8.65805091117287,227,50.04255529123205,WARNING
2.5864246882434374,5.553696790105605,1.225627408005716,3,1.0789852581014683,2.9004445807420542,221,52.94897228380946,WARNING
0.034511799715391867,2.299407316593774,-0.36360396338950807,16,2.3062418792422905,1.2076471847228731,49,61.370363735675205,WARNING
-0.0017557678833968193,1.369209909965225,-1.214276812691005,16,1.1290144359755985,27.941062065899697,193,21.625020458769395,CRITICAL
3.9436944253668402,4.841397452951795,3.2709475210634835,26,2.793713453378746,14.695399561987774,183,0.0,CRITICAL
-1.9001782669861105,-1.5713644985121422,-2.733258805850576,9,4.085396662685662,21.75972637655566,43,35.96909615953194,CRITICAL
-0.4068173780856721,2.509353213987575,-1.56376604253683,7,3.74630050533338,17.5056983114292,117,47.24232332624683,CRITICAL
2.3270970114947467,3.467668020440205,0.6837744292390422,7,0.6420673100394472,28.44615512352904,86,36.907843278269276,CRITICAL
0.6462313971083975,1.8851117264751767,0.23844803170412843,16,3.9873753581319096,27.61562849691632,61,29.057752321517654,CRITICAL
1.112099269360678,4.106467874577124,0.1553573026738757,12,1.911886694320177,5.195472715719832,205,30.4627321924483,CRITICAL
2.0552114593382083,4.097449128045633,0.4479063991107948,8,3.245344610354382,5.767925074101402,156,29.790063959217566,CRITICAL
-0.20900503285823624,2.737775856569751,-1.751353571033523,22,1.4327500768458812,21.1496477922059,192,0.0,CRITICAL
1.362925541417317,3.527918677200189,0.7873467904214113,18,3.5448001060214556,11.390825561231475,232,30.183774601305622,CRITICAL
3.727653180348768,4.599011136327575,3.152392497120488,22,0.8556324620443265,27.720288956696415,161,0.0,CRITICAL
-0.7160791515379548,0.09731901445597257,-1.8401151908929243,8,1.1177282966041533,18.47031103243477,152,52.42458038410287,WARNING
2.0190037893586243,3.9328375095845374,1.9140215756796988,13,1.9863213056930247,14.17211721104642,100,35.0518144640713,CRITICAL
1.3021153946777,2.5228377493183505,-0.5679488025146031,28,2.640648399654912,19.51616075622796,177,13.211677021191667,CRITICAL
1.8753875073416193,2.1437696688761685,0.7271208009908727,17,3.82408935020886,25.509993047267805,49,21.132297256698525,CRITICAL
-0.9496113471142213,-0.4222452244976337,-2.7888809708160895,26,2.2864755842523485,14.861516919652734,178,28.767431679179232,CRITICAL
-1.9443969891194013,-1.6224949167987872,-3.910384765861414,9,2.544570851705578,19.239372285448123,298,44.93912420341819,CRITICAL
3.6313630104452344,5.035425317464105,3.245740213897615,3,1.988078435743035,21.933577014263225,161,22.185981734558872,CRITICAL
-1.9154948262892115,-1.0304220533143655,-3.2642971060787005,6,1.2897271122730913,25.684395128203732,237,33.2698982527631,CRITICAL
6.346279267049771,6.900622870191791,6.065055515781173,10,4.711214241506248,0.20490361618666353,226,2.355212528015339,CRITICAL
2.5225399106887423,3.4283774297635863,1.0767748538867474,0,1.6769891786692674,10.786562716834677,150,65.62124331800536,WARNING
-1.2906509131761645,-0.07440107427097264,-2.2956918556529438,28,4.495106363043238,23.095231423745588,90,6.387113251993833,CRITICAL
3.643813742475402,4.306361462381567,1.7290926687649486,15,1.1893350411013064,22.432045114525696,221,0.0,CRITICAL
1.2954070529101886,2.907960115989791,-0.03278182576913902,6,3.9283682898699817,20.41025759758194,71,32.25506656220168,CRITICAL
1.1690387444391606,3.920772864782087,0.94462116136462,26,2.9644216191991917,15.164611682777874,106,21.64537156582755,CRITICAL
3.1269160443697066,5.1678017581869184,1.6930801120084067,15,0.9092374000325953,15.311260620985035,58,19.53432300179782,CRITICAL
1.0794870592098489,1.2526974020074233,0.1547304477320015,25,1.8867630381491804,0.6531137367968354,160,53.16453225933131,WARNING
2.474826896990894,2.610696305174381,1.785769163866625,2,2.935235768359575,1.8076689395121004,65,94.86137248082277,SAFE
0.8324272050739019,1.3723711855510277,0.5615694720950264,20,4.902499782158454,19.376424542914904,245,13.744609206382677,CRITICAL
3.3480016313111607,6.099346861356345,2.593008932050963,2,3.572286593456936,19.853776143764044,98,18.53534098418702,CRITICAL
5.686292431990006,7.272820050622034,4.23057615017775,7,4.25669725250922,22.685382445767964,182,0.0,CRITICAL
